Hour,sample_36
0.019444444444444445,50.400000000000006
0.03611111111111111,50.400000000000006
0.05277777777777778,50.400000000000006
0.06944444444444445,50.400000000000006
0.08611111111111111,50.400000000000006
0.10277777777777777,50.400000000000006
0.11944444444444445,50.400000000000006
0.1361111111111111,50.400000000000006
0.1527777777777778,50.400000000000006
0.16944444444444445,50.400000000000006
0.18611111111111112,50.400000000000006
0.20277777777777778,50.400000000000006
0.21944444444444444,50.400000000000006
0.2361111111111111,50.400000000000006
0.25277777777777777,50.400000000000006
0.26944444444444443,50.400000000000006
0.2861111111111111,50.400000000000006
0.30277777777777776,50.400000000000006
0.3194444444444444,50.400000000000006
0.33611111111111114,50.400000000000006
0.3527777777777778,50.400000000000006
0.36944444444444446,50.400000000000006
0.3861111111111111,50.400000000000006
0.4027777777777778,50.400000000000006
0.41944444444444445,50.400000000000006
0.4361111111111111,50.400000000000006
0.4527777777777778,50.400000000000006
0.46944444444444444,50.400000000000006
0.4861111111111111,50.400000000000006
0.5027777777777778,50.400000000000006
0.5194444444444445,50.400000000000006
0.5361111111111111,50.400000000000006
0.5527777777777778,50.400000000000006
0.5694444444444444,50.400000000000006
0.5861111111111111,50.400000000000006
0.6027777777777777,50.400000000000006
0.6194444444444445,50.400000000000006
0.6361111111111111,50.400000000000006
0.6527777777777778,50.400000000000006
0.6694444444444444,50.400000000000006
0.6861111111111111,50.400000000000006
0.7027777777777777,50.400000000000006
0.7194444444444444,50.400000000000006
0.7361111111111112,50.400000000000006
0.7527777777777778,50.400000000000006
0.7694444444444445,50.400000000000006
0.7861111111111111,50.400000000000006
0.8027777777777778,50.400000000000006
0.8194444444444444,50.400000000000006
0.8361111111111111,50.400000000000006
0.8527777777777777,50.400000000000006
0.8694444444444445,50.400000000000006
0.8861111111111111,50.400000000000006
0.9027777777777778,50.400000000000006
0.9194444444444444,50.400000000000006
0.9361111111111111,50.400000000000006
0.9527777777777777,50.400000000000006
0.9694444444444444,50.400000000000006
0.9861111111111112,50.400000000000006
1.0027777777777778,50.400000000000006
1.0194444444444444,50.400000000000006
1.0361111111111112,50.400000000000006
1.0527777777777778,50.400000000000006
1.0694444444444444,50.400000000000006
1.086111111111111,50.400000000000006
1.1027777777777779,50.400000000000006
1.1194444444444445,50.400000000000006
1.136111111111111,50.400000000000006
1.1527777777777777,50.400000000000006
1.1694444444444445,50.400000000000006
1.1861111111111111,50.400000000000006
1.2027777777777777,50.400000000000006
1.2194444444444446,50.400000000000006
1.2361111111111112,50.400000000000006
1.2527777777777778,50.400000000000006
1.2694444444444444,50.400000000000006
1.2861111111111112,50.400000000000006
1.3027777777777778,50.400000000000006
1.3194444444444444,50.400000000000006
1.336111111111111,50.400000000000006
1.3527777777777779,50.400000000000006
1.3694444444444445,50.400000000000006
1.386111111111111,50.400000000000006
1.4027777777777777,50.400000000000006
1.4194444444444445,50.400000000000006
1.4361111111111111,50.400000000000006
1.4527777777777777,50.400000000000006
1.4694444444444446,50.400000000000006
1.4861111111111112,50.400000000000006
1.5027777777777778,50.400000000000006
1.5194444444444444,50.400000000000006
1.5361111111111112,50.400000000000006
1.5527777777777778,50.400000000000006
1.5694444444444444,50.400000000000006
1.586111111111111,50.400000000000006
1.6027777777777779,50.400000000000006
1.6194444444444445,50.400000000000006
1.636111111111111,50.400000000000006
1.6527777777777777,50.400000000000006
1.6694444444444445,50.400000000000006
1.6861111111111111,50.400000000000006
1.7027777777777777,50.400000000000006
1.7194444444444446,50.400000000000006
1.7361111111111112,50.400000000000006
1.7527777777777778,50.400000000000006
1.7694444444444444,50.400000000000006
1.7861111111111112,50.400000000000006
1.8027777777777778,50.400000000000006
1.8194444444444444,50.400000000000006
1.836111111111111,50.400000000000006
1.8527777777777779,50.400000000000006
